XP_004339904.1	Em0019g582a
XP_004364070.1	Em0006g1014a
XP_004364071.2	Em0006g1010a
XP_004364074.2	Em0023g86a
XP_004364075.1	Em0004g1561a
XP_004364077.1	Em0020g1009a
XP_004364087.1	Em0017g562a
XP_004364090.2	Em0021g728a
XP_004364092.2	Em0019g325a
XP_004364094.1	Em0020g818a
XP_004364097.2	Em0013g15a
XP_004364098.2	Em0017g960a
XP_004364099.1	Em0005g142a
XP_004364100.1	Em0004g1068a
XP_004364101.1	Em0018g1088a
XP_004364102.2	Em0004g959a
XP_004364115.1	Em0015g828a
XP_004364117.2	Em0011g858a
XP_004364118.2	Em0012g1051a
XP_004364121.1	g33020.t1
XP_004364125.1	Em0006g1235a
XP_004364127.1	Em0011g643a
XP_004364128.2	Em0019g1096a
XP_004364129.1	Em0001g234a
XP_004364130.2	Em0019g1054a
XP_004364131.2	Em0015g1264a
XP_004364132.1	Em0015g664a
XP_004364138.2	Em0002g1747a
XP_004364139.1	Em0007g33a
XP_004364147.1	Em0115g15a
XP_004364148.1	Em0019g630a
XP_004364150.2	Em0016g985a
XP_004364152.1	Em0021g917a
XP_004364153.2	Em0016g260a
XP_004364155.1	Em0144g10a
XP_004364157.1	Em0010g62a
XP_004364160.2	Em0009g99a
XP_004364161.2	Em0011g7a
XP_004364164.1	Em0022g234a
XP_004364168.2	Em0001g1953a
XP_004364176.2	Em0010g156a
XP_004364177.1	Em0023g707a
XP_004364182.1	Em0014g602a
XP_004364184.1	Em0022g658a
XP_004364185.2	Em0018g979a
XP_004364186.2	Em0011g21a
XP_004364188.1	Em0010g1004a
XP_004364190.2	Em0019g186a
XP_004364192.2	Em0359g7a
XP_004364199.2	Em0003g486a
XP_004364200.1	Em0023g750a
XP_004364201.2	Em0020g972a
XP_004364204.1	Em0010g927a
XP_004364208.1	Em0022g177a
XP_004364210.1	Em0022g254a
XP_004364214.2	Em0014g28a
XP_004364215.1	Em0014g79a
XP_004364216.2	Em0018g906a
XP_004364220.1	Em0010g878a
XP_004364224.1	Em0015g645a
XP_004364225.1	Em0010g223a
XP_004364226.2	Em0010g229a
XP_004364227.1	Em0010g895a
XP_004364228.1	Em0002g976a
XP_004364230.1	Em0013g698a
XP_004364232.2	Em0853g6a
XP_004364233.1	Em0004g44a
XP_004364234.1	Em0010g877a
XP_004364236.1	Em0012g1095a
XP_004364238.1	Em0010g876a
XP_004364239.1	Em0009g56a
XP_004364241.1	Em0001g3426a
XP_004364245.2	Em0021g254a
XP_004364249.2	Em0001g2655a
XP_004364251.2	Em0023g698a
XP_004364256.1	Em0006g215a
XP_004364262.1	Em0020g928a
XP_004364268.2	Em0032g16a
XP_004364270.1	Em0010g899a
XP_004364274.1	Em0010g937a
XP_004364276.2	Em0020g89a
XP_004364282.2	Em0010g900a
XP_004364289.2	Em0004g1411a
XP_004364290.1	Em0011g442a
XP_004364292.2	Em0008g974a
XP_004364295.1	Em0009g1293a
XP_004364297.2	Em0010g847a
XP_004364300.2	Em0010g886a
XP_004364301.2	Em0010g800a
XP_004364307.1	Em0017g521a
XP_004364309.1	Em0023g562a
XP_004364310.1	Em0021g588a
XP_004364312.2	Em0023g426a
XP_004364314.1	Em0007g266a
XP_004364315.1	Em0023g774a
XP_004364320.1	Em0023g403a
XP_004364322.1	Em0002g1892a
XP_004364323.2	Em0021g922a
XP_004364325.1	Em0144g2a
XP_004364326.2	Em0014g27a
XP_004364327.1	Em0020g125a
XP_004364328.2	Em0021g394a
XP_004364330.1	Em0017g568a
XP_004364335.2	Em0009g52a
XP_004364337.1	Em0306g1a
XP_004364339.1	Em0021g972a
XP_004364341.1	Em0014g600a
XP_004364342.1	Em0008g1220a
XP_004364344.1	Em0022g563a
XP_004364345.1	Em0016g62a
XP_004364346.1	Em0004g634a
XP_004364347.2	Em0006g1151a
XP_004364348.2	Em0023g749a
XP_004364349.1	Em0008g1123a
XP_004364350.1	Em0019g1029a
XP_004364354.2	Em0011g1069a
XP_004364356.1	Em0019g1206a
XP_004364358.1	Em0003g44a
XP_004364361.1	Em0017g731a
XP_004364363.2	Em0009g419a
XP_004364364.2	Em0021g71a
XP_004364367.1	Em0011g62a
XP_004364369.1	Em0016g1055a
XP_004364372.1	Em0019g885a
XP_004364373.1	Em0019g194a
XP_004364374.1	Em0017g636a
XP_004364375.1	Em0021g880a
XP_004364376.2	Em0017g18a
XP_004364378.1	Em0021g729a
XP_004364379.2	Em0013g301a
XP_004364380.1	Em0010g892a
XP_004364384.1	Em0021g973a
XP_004364389.1	Em0021g831a
XP_004364391.2	Em0021g992a
XP_004364392.1	Em0022g925a
XP_004364393.1	Em0015g68a
XP_004364398.2	Em0021g985a
XP_004364406.2	Em0021g969a
XP_004364407.2	Em0015g804a
XP_004364412.1	Em0017g943a
XP_004364413.2	Em0001g2658a
XP_004364414.2	Em0012g1052a
XP_004364415.1	Em0016g178a
XP_004364416.2	Em0009g1298a
XP_004364417.2	Em0019g695a
XP_004364421.1	Em0021g882a
XP_004364422.2	Em0021g73a
XP_004364424.1	Em0009g188a
XP_004364425.2	Em0021g983a
XP_004364430.2	Em0004g14a
XP_004364431.2	g33014.t1
XP_004364437.2	Em0019g347a
XP_004364439.2	Em0022g358a
XP_004364442.2	Em0019g346a
XP_004364455.2	Em0015g43a
XP_004364456.2	Em0068g4a
XP_004364457.1	Em0011g79a
XP_004364458.1	Em0023g205a
XP_004364459.1	Em0013g770a
XP_004364461.1	Em0008g60a
XP_004364463.1	Em0017g949a
XP_004364464.2	Em0004g24a
XP_004364465.1	Em0018g156a
XP_004364476.1	Em0021g636a
XP_004364479.1	Em0007g527a
XP_004364483.2	Em0006g942a
XP_004364488.1	Em0001g3820a
XP_004364490.1	Em0009g981a
XP_004364491.1	Em0022g582a
XP_004364500.1	Em0006g1255a
XP_004364503.2	Em0011g1193a
XP_004364507.2	Em0001g503a
XP_004364509.1	Em0009g996a
XP_004364511.1	Em0009g1066a
XP_004364514.2	Em0017g776a
XP_004364516.2	Em0023g188a
XP_004364519.1	Em0004g85a
XP_004364520.2	Em0018g983a
XP_004364522.1	Em0013g193a
XP_004364531.2	Em0019g329a
XP_004364532.2	Em0017g932a
XP_004364535.1	Em0003g1404a
XP_004364537.2	Em0026g44a
XP_004364540.1	Em0023g798a
XP_004364541.1	Em0008g1201a
XP_004364544.1	Em0016g28a
XP_004364549.1	Em0004g1049a
XP_004364554.1	Em0023g892a
XP_004364561.2	Em0003g381a
XP_004364562.1	Em0008g192a
XP_004364566.2	Em0008g1212a
XP_004364568.1	Em0017g792a
XP_004364571.2	Em0015g1015a
XP_004364577.2	Em0021g376a
XP_004364580.1	Em0015g1059a
XP_004364582.2	Em0023g891a
XP_004364583.2	Em0016g1067a
XP_004364585.1	Em0001g1301a
XP_004364587.1	Em0024g87a
XP_004364588.1	Em0012g708a
XP_004364590.1	Em0001g2661a
XP_004364591.2	Em0004g714a
XP_004364593.2	Em0017g954a
XP_004364598.2	Em0023g371a
XP_004364599.1	Em0009g1018a
XP_004364600.1	Em0023g652a
XP_004364601.1	Em0005g802a
XP_004364606.1	Em0008g619a
XP_004364608.2	Em0011g20a
XP_004364618.2	Em0022g331a
XP_004364619.2	Em0015g46a
XP_004364620.1	Em0011g77a
XP_004364624.2	Em0088g3a
XP_004364625.1	Em0009g41a
XP_004364626.1	Em0011g1023a
XP_004364627.1	Em0011g1012a
XP_004364629.2	Em0011g514a
XP_004364635.1	Em0018g1199a
XP_004364637.1	Em0016g183a
XP_004364642.2	Em0018g1079a
XP_004364643.1	Em0003g528a
XP_004364647.1	Em0015g673a
XP_004364653.1	Em0017g148a
XP_004364660.2	Em0022g703a
XP_004364661.1	Em0015g1a
XP_004364662.1	Em0020g643a
XP_004364665.2	Em0099g16a
XP_004364666.1	Em0015g675a
XP_004364668.1	Em0015g83a
XP_004364670.1	Em0015g693a
XP_004364672.1	Em0019g168a
XP_004364673.2	Em0006g969a
XP_004364674.2	Em0015g49a
XP_004364677.1	Em0023g578a
XP_004364679.2	Em0018g428a
XP_004364683.1	Em0082g2a
XP_004364686.1	Em0007g190a
XP_004364690.2	Em0007g12a
XP_004364691.1	Em0022g209a
XP_004364693.1	Em0004g1396a
XP_004364694.1	Em0006g619a
XP_004364695.1	Em0004g1459a
XP_004364696.1	Em0004g1559a
XP_004364703.1	Em0008g1106a
XP_004364704.2	Em0019g78a
XP_004364706.2	Em0004g1577a
XP_004364719.1	Em0018g561a
XP_004364720.1	Em0015g746a
XP_004364725.1	Em0448g2a
XP_004364728.1	Em0012g1036a
XP_004364729.2	Em0018g636a
XP_004364731.2	Em0005g1149a
XP_004364734.2	Em0018g1084a
XP_004364736.1	Em0018g1176a
XP_004364737.1	Em0022g241a
XP_004364739.1	Em0011g546a
XP_004364741.2	Em0016g1102a
XP_004364742.2	Em0013g45a
XP_004364744.1	Em0018g1052a
XP_004364748.1	Em0012g1030a
XP_004364749.2	Em0016g1003a
XP_004364752.2	Em0005g1605a
XP_004364753.1	Em0016g162a
XP_004364754.1	Em0018g1108a
XP_004364755.2	Em0018g1107a
XP_004364758.1	Em0018g985a
XP_004364761.2	Em0009g1292a
XP_004364762.1	Em0003g1428a
XP_004364766.2	Em0015g867a
XP_004364767.1	Em0005g1597a
XP_004364772.2	Em0018g1225a
XP_004364773.1	Em0005g1287a
XP_004364774.2	Em0015g1010a
XP_004364776.1	Em0023g949a
XP_004364778.1	Em0013g26a
XP_004364780.1	Em0001g3686a
XP_004364782.1	Em0015g516a
XP_004364787.2	Em0005g1524a
XP_004364788.1	Em0018g1189a
XP_004364789.1	Em0005g1437a
XP_004364790.2	Em0015g66a
XP_004364792.1	Em0011g182a
XP_004364797.1	Em0004g1004a
XP_004364800.2	Em0005g1518a
XP_004364803.1	Em0005g1484a
XP_004364815.2	Em0019g688a
XP_004364817.1	Em0016g117a
XP_004364818.1	Em0018g67a
XP_004364819.2	Em0018g1178a
XP_004364820.1	Em0023g226a
XP_004364823.2	Em0018g1000a
XP_004364824.1	Em0005g1525a
XP_004364825.1	Em0011g541a
XP_004364828.1	Em0015g95a
XP_004364832.2	Em0004g1351a
XP_004364834.1	Em0007g312a
XP_004364836.2	Em0004g1194a
XP_004364841.1	Em0005g1523a
XP_004364843.2	Em0003g1297a
XP_004364844.1	Em0020g945a
XP_004364850.1	Em0019g626a
XP_004364851.1	Em0013g403a
XP_004364852.2	Em0013g834a
XP_004364853.2	Em0019g772a
XP_004364858.1	Em0022g719a
XP_004364859.1	Em0016g594a
XP_004364865.1	Em0001g2262a
XP_004364867.2	Em0021g808a
XP_004364868.1	Em0011g518a
XP_004364869.1	Em0017g436a
XP_004364874.1	Em0004g686a
XP_004364880.1	Em0023g560a
XP_004364882.1	Em0004g1708a
XP_004364883.1	Em0010g844a
XP_004364884.2	Em0004g676a
XP_004364885.1	Em0016g279a
XP_004364888.2	Em0014g559a
XP_004364890.1	Em0008g425a
XP_004364892.2	Em0012g1077a
XP_004364893.2	Em0019g210a
XP_004364894.1	Em0004g71a
XP_004364899.2	Em0022g359a
XP_004364900.1	Em0163g3a
XP_004364906.1	Em0021g27a
XP_004364907.2	Em0019g643a
XP_004364909.2	Em0004g1583a
XP_004364910.1	Em0004g647a
XP_004364916.2	Em0115g5a
XP_004364924.1	Em0015g715a
XP_004364925.2	Em0021g726a
XP_004364933.1	Em0004g1007a
XP_004364936.2	Em0004g1644a
XP_004364938.1	Em0022g439a
XP_004364939.2	Em0001g1824a
XP_004364941.2	Em0115g10a
XP_004364946.1	Em0004g66a
XP_004364952.2	Em0018g794a
XP_004364959.1	Em0018g296a
XP_004364960.2	Em0015g708a
XP_004364961.1	Em0021g70a
XP_004364963.1	Em0001g1613a
XP_004364965.2	Em0019g357a
XP_004364973.2	Em0088g8a
XP_004364976.1	Em0305g3a
XP_004364978.1	Em0023g312a
XP_004364979.1	Em0001g1910a
XP_004364982.2	Em0017g126a
XP_004364983.2	Em0015g173a
XP_004364984.1	Em0015g146a
XP_004364986.1	Em0014g539a
XP_004364988.2	Em0021g307a
XP_004364991.2	Em0008g949a
XP_004364992.2	Em0020g99a
XP_004364993.2	Em0009g1269a
XP_004364994.2	Em0015g104a
XP_004364995.2	Em0015g436a
XP_004364997.2	Em0019g356a
XP_004364999.2	Em0015g154a
XP_004365000.1	Em0088g9a
XP_004365004.1	Em0022g192a
XP_004365006.1	Em0023g655a
XP_004365010.1	Em0019g1162a
XP_004365011.2	Em0018g364a
XP_004365014.1	Em0011g853a
XP_004365015.1	Em0018g430a
XP_004365016.2	Em0011g174a
XP_004365018.1	Em0011g572a
XP_004365021.1	Em0019g858a
XP_004365022.1	Em0017g159a
XP_004365026.2	Em0015g37a
XP_004365028.1	Em0023g567a
XP_004365030.1	Em0001g3730a
XP_004365032.1	Em0011g820a
XP_004365033.1	Em0003g1273a
XP_004365034.1	Em0018g1100a
XP_004365035.2	Em0008g350a
XP_004365036.2	Em0016g1033a
XP_004365039.1	Em0017g31a
XP_004365043.2	Em0006g1559a
XP_004365046.1	Em0003g1407a
XP_004365049.1	Em0011g862a
XP_004365052.2	Em0023g658a
XP_004365053.2	Em0001g2337a
XP_004365054.1	Em0020g191a
XP_004365055.1	Em0019g66a
XP_004365058.1	Em0017g760a
XP_004365062.1	Em0022g218a
XP_004365063.1	Em0004g1008a
XP_004365064.1	Em0006g11a
XP_004365070.1	Em0022g328a
XP_004365071.1	Em0013g706a
XP_004365072.2	Em0017g37a
XP_004365076.1	Em0009g970a
XP_004365079.1	Em0017g20a
XP_004365082.1	Em0003g41a
XP_004365083.1	Em0003g46a
XP_004365084.1	Em0013g924a
XP_004365085.1	Em0011g33a
XP_004365086.2	Em0003g34a
XP_004365087.2	Em0022g293a
XP_004365089.1	Em0011g325a
XP_004365092.1	Em0017g358a
XP_004365093.1	Em0008g1236a
XP_004365095.1	Em0015g465a
XP_004365096.1	Em0015g464a
XP_004365098.2	Em0009g1297a
XP_004365100.1	Em0006g1556a
XP_004365105.1	Em0006g647a
XP_004365106.2	Em0008g819a
XP_004365108.2	Em0015g133a
XP_004365111.1	Em0005g1062a
XP_004365112.1	Em0019g931a
XP_004365115.2	Em0017g208a
XP_004365117.2	Em0019g197a
XP_004365118.1	Em0020g401a
XP_004365119.1	Em0023g602a
XP_004365121.2	Em0011g361a
XP_004365123.1	Em0002g648a
XP_004365124.1	Em0002g1473a
XP_004365126.1	Em0447g3a
XP_004365129.2	Em0017g180a
XP_004365130.1	Em0018g866a
XP_004365132.2	Em0011g217a
XP_004365136.1	Em0011g148a
XP_004365138.2	Em0018g376a
XP_004365141.2	Em0021g365a
XP_004365142.1	Em0001g2529a
XP_004365146.2	Em0005g1644a
XP_004365147.2	Em0021g258a
XP_004365148.1	Em0004g77a
XP_004365149.2	Em0013g2a
XP_004365150.1	Em0020g222a
XP_004365154.1	Em0005g1596a
XP_004365155.1	Em0022g502a
XP_004365158.2	Em0016g559a
XP_004365159.1	Em0019g546a
XP_004365161.1	Em0015g785a
XP_004365163.1	Em0017g23a
XP_004365165.1	Em0017g566a
XP_004365166.2	Em0009g969a
XP_004365169.2	Em0017g81a
XP_004365170.1	Em0017g96a
XP_004365171.1	Em0013g696a
XP_004365173.2	Em0017g495a
XP_004365175.2	Em0015g1020a
XP_004365178.1	Em0017g464a
XP_004365179.2	Em0019g143a
XP_004365182.2	Em0018g1118a
XP_004365183.1	Em0009g1023a
XP_004365186.1	Em0019g144a
XP_004365187.2	Em0015g877a
XP_004365190.2	Em0015g513a
XP_004365191.2	Em0009g592a
XP_004365193.2	Em0009g607a
XP_004365194.2	Em0004g58a
XP_004365195.1	Em0009g606a
XP_004365196.1	Em0009g605a
XP_004365198.1	Em0021g562a
XP_004365199.2	Em0162g4a
XP_004365202.1	Em0009g1240a
XP_004365203.1	Em0016g1090a
XP_004365210.2	Em0015g776a
XP_004365211.1	Em0006g1154a
XP_004365213.1	Em0013g723a
XP_004365215.1	Em0009g616a
XP_004365216.1	Em0011g149a
XP_004365217.1	Em0019g132a
XP_004365218.1	Em0019g245a
XP_004365219.1	Em0011g15a
XP_004365220.2	Em0008g969a
XP_004365221.1	Em0011g979a
XP_004365222.2	Em0011g1026a
XP_004365224.1	Em0013g95a
XP_004365225.2	Em0011g362a
XP_004365227.2	Em0011g976a
XP_004365228.1	Em0011g157a
XP_004365230.2	Em0009g34a
XP_004365231.2	Em0011g852a
XP_004365232.1	Em0022g438a
XP_004365235.1	Em0011g517a
XP_004365237.1	Em0011g1185a
XP_004365239.2	Em0011g156a
XP_004365242.2	Em0017g34a
XP_004365245.1	Em0017g564a
XP_004365246.1	Em0013g131a
XP_004365247.1	Em0017g24a
XP_004365253.1	Em0023g757a
XP_004365255.1	Em0005g1666a
XP_004365256.2	Em0009g38a
XP_004365258.1	Em0019g949a
XP_004365259.1	Em0009g426a
XP_004365260.2	Em0019g946a
XP_004365261.1	Em0010g464a
XP_004365262.1	Em0068g6a
XP_004365263.1	Em0011g27a
XP_004365264.1	Em0355g6a
XP_004365265.1	Em0011g88a
XP_004365266.2	Em0011g25a
XP_004365270.1	Em0014g170a
XP_004365278.2	Em0158g7a
XP_004365279.1	Em0019g812a
XP_004365282.1	Em0023g29a
XP_004365284.1	Em0005g1346a
XP_004365286.2	Em0021g757a
XP_004365288.1	Em0258g1a
XP_004365289.1	Em0023g95a
XP_004365290.1	Em0007g986a
XP_004365291.2	Em0005g45a
XP_004365292.2	Em0006g893a
XP_004365294.1	Em0015g1272a
XP_004365297.1	Em0023g113a
XP_004365298.2	Em0023g838a
XP_004365301.1	Em0005g235a
XP_004365302.2	Em0011g215a
XP_004365305.1	Em0018g611a
XP_004365308.2	Em0017g344a
XP_004365312.2	Em0016g1002a
XP_004365316.2	Em0001g3723a
XP_004365319.1	Em0019g834a
XP_004365320.1	Em0759g1a
XP_004365323.2	Em0020g1074a
XP_004365325.1	Em0021g64a
XP_004365327.1	Em0013g278a
XP_004365329.1	Em0006g1245a
XP_004365330.2	Em0013g1049a
XP_004365331.2	Em0005g1479a
XP_004365336.2	g32990.t1
XP_004365338.2	Em0004g354a
XP_004365343.1	Em0001g3609a
XP_004365344.2	Em0017g429a
XP_004365347.1	Em0015g224a
XP_004365348.1	Em0020g839a
XP_004365350.1	Em0014g892a
XP_004365351.1	Em0023g67a
XP_004365352.2	Em0012g890a
XP_004365353.1	Em0008g29a
XP_004365354.1	Em0023g58a
XP_004365358.1	Em0018g106a
XP_004365359.1	Em0020g637a
XP_004365360.2	Em0020g636a
XP_004365362.2	Em0022g270a
XP_004365364.2	Em0009g1306a
XP_004365369.1	Em0022g440a
XP_004365370.1	Em0019g648a
XP_004365371.1	Em0018g664a
XP_004365372.1	Em0005g1339a
XP_004365374.2	Em0005g1652a
XP_004365375.1	Em0001g471a
XP_004365376.1	Em0020g314a
XP_004365378.1	Em0023g430a
XP_004365380.2	Em0016g987a
XP_004365385.2	Em0023g835a
XP_004365391.1	Em0011g36a
XP_004365392.1	Em0011g120a
XP_004365393.2	Em0011g964a
XP_004365396.1	Em0023g447a
XP_004365398.2	Em0015g34a
XP_004365401.1	Em0009g1157a
XP_004365404.2	Em0005g1630a
XP_004365406.2	Em0018g1081a
XP_004365408.1	Em0003g458a
XP_004365412.1	Em0023g244a
XP_004365413.1	Em0014g251a
XP_004365414.2	Em0020g173a
XP_004365418.2	Em0014g813a
XP_004365421.1	Em0001g1243a
XP_004365424.1	Em0015g694a
XP_004365427.1	Em0013g889a
XP_004365432.1	Em0021g289a
XP_004365433.1	Em0004g92a
XP_004365434.1	Em0299g1a
XP_004365440.2	Em0021g924a
XP_004365442.1	Em0015g775a
XP_004365443.2	Em0009g526a
XP_004365447.2	Em0023g46a
XP_004365449.2	Em0008g1111a
XP_004365453.2	Em0020g1057a
XP_004365455.1	Em0022g336a
XP_004365456.1	Em0005g1520a
XP_004365457.1	Em0022g739a
XP_004365458.2	Em0001g1706a
XP_004365459.1	Em0005g1664a
XP_004365462.1	Em0010g595a
XP_004365464.1	Em0004g35a
XP_004365465.1	Em0022g357a
XP_004365471.1	Em0151g8a
XP_004365474.2	Em0018g1136a
XP_004365477.1	Em0023g357a
XP_004365478.1	Em0419g6a
XP_004365479.1	Em0023g420a
XP_004365480.1	Em0023g404a
XP_004365481.1	Em0024g497a
XP_004365484.2	Em0008g624a
XP_004365487.2	Em0023g474a
XP_004365488.1	Em0022g303a
XP_004365489.2	Em0005g1216a
XP_004365490.1	Em0023g753a
XP_004365491.1	Em0016g998a
XP_004365494.2	Em0023g436a
XP_004365495.1	Em0017g645a
XP_004365498.2	Em0023g429a
XP_004365499.2	Em0023g543a
XP_004365500.2	Em0010g1037a
XP_004365501.1	Em0020g993a
XP_004365504.2	Em0008g909a
XP_004365505.2	Em0015g75a
XP_004365507.2	Em0009g1173a
XP_004365508.1	Em0016g992a
XP_004365509.2	Em0023g294a
XP_004365513.1	Em0023g934a
XP_004365515.1	Em0023g595a
XP_004365516.1	Em0019g543a
XP_004365518.2	Em0007g90a
XP_004365520.1	Em0001g2141a
XP_004365521.2	Em0002g107a
XP_004365523.2	Em0004g1192a
XP_004365524.2	Em0017g187a
XP_004365525.1	Em0011g494a
XP_004365526.2	Em0022g243a
XP_004365527.2	Em0037g11a
XP_004365528.1	Em0018g685a
XP_004365533.1	Em0001g3558a
XP_004365542.2	Em0447g5a
XP_004365543.1	Em0006g631a
XP_004365544.1	Em0023g199a
XP_004365545.2	Em0022g298a
XP_004365546.1	Em0015g235a
XP_004365548.1	Em0008g1166a
XP_004365550.1	Em0021g37a
XP_004365555.2	Em0006g1004a
XP_004365557.2	Em0022g349a
XP_004365558.1	Em0020g661a
XP_004365561.1	Em0001g198a
XP_004365562.2	Em0022g156a
XP_004365563.1	Em0020g282a
XP_004365566.1	Em0002g200a
XP_004365567.2	Em0002g1605a
XP_004365568.1	Em0018g514a
XP_004365569.1	Em0019g1203a
XP_004365572.1	Em0010g910a
XP_004365573.1	Em0014g772a
XP_004365575.1	Em0018g568a
XP_004365590.1	Em0006g1158a
XP_004365591.2	Em0007g621a
XP_004365593.2	Em0019g354a
XP_004365594.1	Em0016g1133a
XP_004365595.2	Em0013g826a
XP_004365596.2	Em0008g946a
XP_004365597.1	Em0051g19a
XP_004365598.2	Em0009g106a
XP_004365606.2	Em0020g1028a
XP_004365607.1	Em0023g517a
XP_004365611.2	Em0019g669a
XP_004365612.1	Em0021g217a
XP_004365613.2	Em0015g1116a
XP_004365618.1	Em0018g790a
XP_004365621.2	Em0021g501a
XP_004365625.1	Em0022g429a
XP_004365630.1	Em0022g867a
XP_004365633.1	Em0286g7a
XP_004365635.1	Em0020g121a
XP_004365637.2	Em0006g1042a
XP_004365639.2	Em0002g38a
XP_004365640.2	Em0010g263a
XP_004365641.2	Em0022g30a
XP_004365643.1	Em0016g1048a
XP_004365646.2	Em0008g1016a
XP_004365647.1	Em0009g187a
XP_004365648.2	Em0015g27a
XP_004365651.2	Em0002g1870a
XP_004365652.1	Em0014g3a
XP_004365656.1	Em0021g841a
XP_004365659.1	Em0019g283a
XP_004365664.1	Em0007g680a
XP_004365665.2	Em0002g14a
XP_004365669.1	Em0016g358a
XP_004365670.2	Em0001g620a
XP_004365672.1	Em0002g39a
XP_004365674.2	Em0582g4a
XP_004365677.1	Em0015g50a
XP_004365681.2	Em0630g4a
XP_004365683.1	Em0002g843a
XP_004365685.1	Em0023g500a
XP_004365687.1	Em0023g942a
XP_004365688.2	Em0024g355a
XP_004365692.1	Em0015g627a
XP_004365694.1	Em0017g648a
XP_004365696.2	Em0011g303a
XP_004365701.1	Em0022g493a
XP_004365707.2	Em0010g179a
XP_004365709.2	Em0011g183a
XP_004365714.2	Em0003g736a
XP_004365716.2	Em0012g753a
XP_004365723.1	Em0001g1103a
XP_004365724.1	Em0006g981a
XP_004365725.1	Em0005g150a
XP_004365726.1	Em0010g894a
XP_004365728.1	Em0017g955a
XP_004365730.1	Em0005g135a
XP_004365731.1	Em0005g73a
XP_004365734.1	Em0005g175a
XP_004365736.1	Em0007g32a
XP_004365737.1	Em0024g58a
XP_004365738.2	g33022.t1
XP_004365739.1	Em0022g731a
XP_004365740.1	Em0007g11a
XP_004365742.1	Em0022g650a
XP_004365744.1	Em0019g273a
XP_004365746.2	Em0008g1227a
XP_004365747.1	Em0001g1332a
XP_004365749.2	Em0011g579a
XP_004365751.1	Em0023g787a
XP_004365752.1	Em0020g657a
XP_004365754.1	Em0022g318a
XP_004365760.1	Em0020g749a
XP_004365763.1	Em0028g8a
XP_004365765.2	Em0004g156a
XP_004365772.1	Em0020g46a
XP_004365774.1	Em0018g1188a
XP_004365775.1	Em0013g822a
XP_004365777.2	Em0015g825a
XP_004365779.1	Em0007g1354a
XP_004365780.1	Em0005g1379a
XP_004365781.1	Em0015g1025a
XP_004365786.2	Em0020g535a
XP_004365792.1	Em0028g6a
XP_004365794.1	Em0008g971a
XP_004365798.1	Em0013g720a
XP_004365801.2	Em0033g21a
XP_004365802.2	Em0005g170a
XP_004365803.2	Em0001g3784a
XP_004365805.1	Em0003g1368a
XP_004365806.2	Em0018g78a
XP_004365807.1	Em0021g916a
XP_004365811.1	Em0023g48a
XP_004365814.1	Em0008g46a
XP_004365816.1	Em0019g555a
XP_004365821.1	Em0008g1018a
XP_004365822.1	Em0008g1071a
XP_004365823.1	Em0021g584a
XP_004365828.1	Em0008g99a
XP_004365829.1	Em0007g591a
XP_004365831.1	Em0013g785a
XP_004365833.1	Em0015g137a
XP_004365834.1	Em0008g966a
XP_004365835.1	Em0008g1110a
XP_004365836.1	Em0008g1215a
XP_004365839.2	Em0023g27a
XP_004365842.2	Em0021g225a
XP_004365843.1	Em0009g995a
XP_004365846.1	Em0011g122a
XP_004365852.1	Em0019g876a
XP_004365857.1	Em0013g722a
XP_004365858.1	Em0022g742a
XP_004365865.1	Em0021g571a
XP_004365866.1	Em0020g103a
XP_004365867.1	Em0023g712a
XP_004365868.2	Em0019g956a
XP_004365869.1	Em0013g825a
XP_004365872.1	Em0013g159a
XP_004365873.1	Em0013g167a
XP_004365874.2	Em0013g173a
XP_004365875.2	Em0060g5a
XP_004365880.1	Em0016g1132a
XP_004365881.1	Em0016g916a
XP_004365882.1	Em0008g1268a
XP_004365886.2	Em0016g901a
XP_004365887.1	Em0012g899a
XP_004365893.1	Em0005g1538a
XP_004365896.1	Em0015g569a
XP_004365898.1	Em0022g285a
XP_004365899.2	Em0023g265a
XP_004365901.2	Em0005g1626a
XP_004365902.1	Em0021g921a
XP_004365903.1	Em0023g356a
XP_004365905.1	Em0007g1428a
XP_004365906.2	Em0012g171a
XP_004365913.1	Em0013g747a
XP_004365919.2	Em0021g316a
XP_004365920.2	Em0011g1049a
XP_004365921.2	Em0001g834a
XP_004365922.1	Em0022g442a
XP_004365923.1	Em0006g985a
XP_004365925.1	Em0022g509a
XP_004365926.1	Em0022g761a
XP_004365927.2	Em0015g1262a
XP_004365930.1	Em0009g1108a
XP_004365934.1	Em0021g727a
XP_004365936.2	Em0011g580a
XP_004365940.2	Em0021g867a
XP_004365941.1	Em0021g836a
XP_004365942.1	Em0021g848a
XP_004365944.2	Em0023g73a
XP_004365945.1	Em0021g890a
XP_004365946.1	Em0018g974a
XP_004365947.1	Em0021g875a
XP_004365948.2	Em0021g935a
XP_004365952.1	Em0011g784a
XP_004365956.2	Em0021g72a
XP_004365959.2	Em0019g1021a
XP_004365965.2	Em0007g1463a
XP_004365966.2	Em0022g691a
XP_004365967.2	Em0004g83a
XP_004365969.2	Em0964g3a
XP_004365972.2	Em0004g106a
XP_004365974.2	Em0004g21a
XP_004365977.1	Em0001g850a
XP_004365978.1	Em0019g193a
XP_004365980.1	Em0001g2111a
XP_004365984.1	Em0010g68a
XP_004365991.2	Em0010g120a
XP_004365992.2	Em0003g425a
